datalink.exe af3 -ber 1e-4 -port 23337 -log 5a.txt 
=========================================================================
                          Station A                                 
-------------------------------------------------------------------------
Protocol.lib, version 3.0, Build: Oct 19 2009 (jiangy@public3.bta.net.cn)
Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-004
Log file "5a.txt", TCP port 23337, debug mask 0x03
Station A is waiting for station B on TCP port 23337 ... Done.
New epoch: Mon Apr 30 17:51:56 2018
=========================================================================
Designed by Liu Zhonghao, build: Apr 30 2018  16:59:40
77.847 Send DATA 1 15, ID 10097
77.895 Recv DATA 1 8, ID 20113
78.035 ---- DATA 9 timeout
78.035 Send DATA 9 15, ID 10089
78.035 Send DATA 10 15, ID 10090
78.035 Send DATA 11 15, ID 10091
78.035 Send DATA 12 15, ID 10092
78.036 Send DATA 13 15, ID 10093
78.036 Send DATA 14 15, ID 10094
78.036 Send DATA 15 15, ID 10095
78.036 Send DATA 0 15, ID 10096
78.036 Send DATA 1 15, ID 10097
78.162 Recv DATA 2 8, ID 20114
78.431 Recv DATA 3 8, ID 20115
78.698 Recv DATA 4 8, ID 20116
78.966 Recv DATA 5 8, ID 20117
79.235 **** Receiver Error, Bad CRC Checksum
79.486 Recv DATA 7 10, ID 20119
79.753 Recv DATA 8 10, ID 20120
80.023 Recv DATA 0 11, ID 20112
80.023 .... 113 packets received, 2902 bps, 36.27%, Err 58 (9.1e-005)
80.292 Recv DATA 1 11, ID 20113
80.481 Send DATA 2 1, ID 10098
80.544 Recv DATA 2 11, ID 20114
80.748 Send DATA 3 2, ID 10099
80.812 Recv DATA 3 11, ID 20115
81.001 Send DATA 4 3, ID 10100
81.080 Recv DATA 4 11, ID 20116
81.208 ---- DATA 12 timeout
81.208 Send DATA 12 4, ID 10092
81.209 Send DATA 13 4, ID 10093
81.209 Send DATA 14 4, ID 10094
81.210 Send DATA 15 4, ID 10095
81.210 Send DATA 0 4, ID 10096
81.210 Send DATA 1 4, ID 10097
81.211 Send DATA 2 4, ID 10098
81.211 Send DATA 3 4, ID 10099
81.211 Send DATA 4 4, ID 10100
81.353 **** Receiver Error, Bad CRC Checksum
81.589 **** Receiver Error, Bad CRC Checksum
81.858 **** Receiver Error, Bad CRC Checksum
82.127 Recv DATA 8 11, ID 20120
82.397 Recv DATA 9 13, ID 20121
82.665 **** Receiver Error, Bad CRC Checksum
82.918 Recv DATA 11 13, ID 20123
83.185 Recv DATA 12 14, ID 20124
83.454 Recv DATA 13 14, ID 20125
83.644 Send DATA 5 4, ID 10101
83.707 Recv DATA 5 14, ID 20117
83.707 .... 118 packets received, 2896 bps, 36.20%, Err 62 (9.3e-005)
83.913 Send DATA 6 5, ID 10102
83.961 Recv DATA 6 14, ID 20118
84.183 Send DATA 7 6, ID 10103
84.231 Recv DATA 7 14, ID 20119
84.373 ---- DATA 15 timeout
84.373 Send DATA 15 7, ID 10095
84.373 Send DATA 0 7, ID 10096
84.373 Send DATA 1 7, ID 10097
84.373 Send DATA 2 7, ID 10098
84.374 Send DATA 3 7, ID 10099
84.374 Send DATA 4 7, ID 10100
84.374 Send DATA 5 7, ID 10101
84.374 Send DATA 6 7, ID 10102
84.374 Send DATA 7 7, ID 10103
84.501 Recv DATA 8 14, ID 20120
84.771 **** Receiver Error, Bad CRC Checksum
85.024 Recv DATA 10 14, ID 20122
85.288 Recv DATA 11 14, ID 20123
85.556 Recv DATA 12 14, ID 20124
85.810 Recv DATA 13 14, ID 20125
86.078 **** Receiver Error, Bad CRC Checksum
86.348 Recv DATA 15 1, ID 20127
86.615 Recv DATA 0 2, ID 20128
86.818 Send DATA 8 8, ID 10104
86.880 **** Receiver Error, Bad CRC Checksum
87.086 Send DATA 9 8, ID 10105
87.148 Recv DATA 9 3, ID 20121
87.148 .... 122 packets received, 2876 bps, 35.95%, Err 66 (9.5e-005)
87.352 Send DATA 10 9, ID 10106
87.398 Recv DATA 10 3, ID 20122
87.605 Send DATA 11 10, ID 10107
87.668 Recv DATA 11 3, ID 20123
87.875 Send DATA 12 11, ID 10108
87.940 Recv DATA 12 3, ID 20124
88.066 ---- DATA 4 timeout
88.066 Send DATA 4 12, ID 10100
88.066 Send DATA 5 12, ID 10101
88.066 Send DATA 6 12, ID 10102
88.066 Send DATA 7 12, ID 10103
88.066 Send DATA 8 12, ID 10104
88.066 Send DATA 9 12, ID 10105
88.066 Send DATA 10 12, ID 10106
88.067 Send DATA 11 12, ID 10107
88.067 Send DATA 12 12, ID 10108
88.193 Recv DATA 13 3, ID 20125
88.461 **** Receiver Error, Bad CRC Checksum
88.730 Recv DATA 15 3, ID 20127
88.998 Recv DATA 0 3, ID 20128
89.264 Recv DATA 1 4, ID 20129
89.516 **** Receiver Error, Bad CRC Checksum
89.784 Recv DATA 3 5, ID 20131
90.054 Recv DATA 4 6, ID 20132
90.305 **** Receiver Error, Bad CRC Checksum
90.511 Send DATA 13 13, ID 10109
90.573 **** Receiver Error, Bad CRC Checksum
90.776 Send DATA 14 13, ID 10110
90.838 **** Receiver Error, Bad CRC Checksum
91.042 Send DATA 15 13, ID 10111
91.106 Recv DATA 15 8, ID 20127
91.311 Send DATA 0 13, ID 10112
91.359 Recv DATA 0 8, ID 20128
91.565 Send DATA 1 13, ID 10113
91.627 **** Receiver Error, Bad CRC Checksum
91.768 ---- DATA 9 timeout
91.768 Send DATA 9 13, ID 10105
91.769 Send DATA 10 13, ID 10106
91.769 Send DATA 11 13, ID 10107
91.769 Send DATA 12 13, ID 10108
91.769 Send DATA 13 13, ID 10109
91.769 Send DATA 14 13, ID 10110
91.769 Send DATA 15 13, ID 10111
91.770 Send DATA 0 13, ID 10112
91.770 Send DATA 1 13, ID 10113
91.897 **** Receiver Error, Bad CRC Checksum
92.149 Recv DATA 3 8, ID 20131
92.417 Recv DATA 4 8, ID 20132
92.683 Recv DATA 5 8, ID 20133
92.935 Recv DATA 6 15, ID 20134
93.203 Recv DATA 14 15, ID 20126
93.203 .... 127 packets received, 2799 bps, 34.98%, Err 74 (9.9e-005)
93.488 Recv DATA 15 15, ID 20127
93.741 Recv DATA 0 15, ID 20128
94.011 **** Receiver Error, Bad CRC Checksum
94.202 Send DATA 2 0, ID 10114
94.282 Recv DATA 2 15, ID 20130
94.472 Send DATA 3 0, ID 10115
94.534 Recv DATA 3 15, ID 20131
94.736 Send DATA 4 0, ID 10116
94.784 Recv DATA 4 15, ID 20132
95.003 Send DATA 5 0, ID 10117
95.051 **** Receiver Error, Bad CRC Checksum
95.271 Send DATA 6 0, ID 10118
95.334 Recv DATA 6 15, ID 20134
95.524 Send DATA 7 0, ID 10119
95.604 Recv DATA 14 15, ID 20126
95.794 Send DATA 8 0, ID 10120
95.857 Recv DATA 15 15, ID 20127
96.000 ---- DATA 0 timeout
96.000 Send DATA 0 0, ID 10112
96.000 Send DATA 1 0, ID 10113
96.000 Send DATA 2 0, ID 10114
96.000 Send DATA 3 0, ID 10115
96.000 Send DATA 4 0, ID 10116
96.001 Send DATA 5 0, ID 10117
96.001 Send DATA 6 0, ID 10118
96.001 Send DATA 7 0, ID 10119
96.001 Send DATA 8 0, ID 10120
96.110 Recv DATA 0 15, ID 20128
96.379 **** Receiver Error, Bad CRC Checksum
96.647 Recv DATA 2 15, ID 20130
96.917 **** Receiver Error, Bad CRC Checksum
97.183 Recv DATA 4 15, ID 20132
97.451 **** Receiver Error, Bad CRC Checksum
97.703 Recv DATA 6 15, ID 20134
97.970 **** Receiver Error, Bad CRC Checksum
98.238 Recv DATA 8 3, ID 20136
98.427 Send DATA 9 0, ID 10121
98.490 Recv DATA 9 4, ID 20137
98.694 Send DATA 10 0, ID 10122
98.758 Recv DATA 1 4, ID 20129
98.758 .... 130 packets received, 2703 bps, 33.79%, Err 83 (1.1e-004)
98.965 Send DATA 11 1, ID 10123
99.027 Recv DATA 2 4, ID 20130
99.230 Send DATA 12 2, ID 10124
99.292 Recv DATA 3 4, ID 20131
99.481 Send DATA 13 3, ID 10125
99.560 **** Receiver Error, Bad CRC Checksum
99.687 ---- DATA 5 timeout
99.687 Send DATA 5 3, ID 10117
99.687 Send DATA 6 3, ID 10118
99.688 Send DATA 7 3, ID 10119
99.688 Send DATA 8 3, ID 10120
99.688 Send DATA 9 3, ID 10121
99.688 Send DATA 10 3, ID 10122
99.689 Send DATA 11 3, ID 10123
99.690 Send DATA 12 3, ID 10124
99.690 Send DATA 13 3, ID 10125
99.832 Recv DATA 5 4, ID 20133
100.067 Recv DATA 6 4, ID 20134
100.335 Recv DATA 7 4, ID 20135
100.604 Recv DATA 8 4, ID 20136
100.871 **** Receiver Error, Bad CRC Checksum
101.122 Recv DATA 10 5, ID 20138
101.392 Recv DATA 11 6, ID 20139
101.657 Recv DATA 12 7, ID 20140
101.926 Recv DATA 4 8, ID 20132
101.926 .... 133 packets received, 2679 bps, 33.49%, Err 86 (1.1e-004)
102.132 Send DATA 14 4, ID 10126
102.179 Recv DATA 5 8, ID 20133
102.400 Send DATA 15 5, ID 10127
102.447 Recv DATA 6 8, ID 20134
102.653 Send DATA 0 6, ID 10128
102.715 **** Receiver Error, Bad CRC Checksum
102.919 Send DATA 1 6, ID 10129
102.981 **** Receiver Error, Bad CRC Checksum
103.123 ---- DATA 9 timeout
103.123 Send DATA 9 6, ID 10121
103.123 Send DATA 10 6, ID 10122
103.123 Send DATA 11 6, ID 10123
103.123 Send DATA 12 6, ID 10124
103.124 Send DATA 13 6, ID 10125
103.124 Send DATA 14 6, ID 10126
103.124 Send DATA 15 6, ID 10127
103.124 Send DATA 0 6, ID 10128
103.124 Send DATA 1 6, ID 10129
103.250 Recv DATA 9 8, ID 20137
103.516 Recv DATA 10 8, ID 20138
103.785 Recv DATA 11 8, ID 20139
104.038 Recv DATA 12 8, ID 20140
104.289 Recv DATA 13 13, ID 20141
104.574 Recv DATA 14 13, ID 20142
104.828 Recv DATA 15 13, ID 20143
105.094 Recv DATA 7 13, ID 20135
105.094 .... 136 packets received, 2657 bps, 33.21%, Err 89 (1.1e-004)
105.362 Recv DATA 8 13, ID 20136
105.553 Send DATA 2 8, ID 10130
105.632 **** Receiver Error, Bad CRC Checksum
105.817 Send DATA 3 8, ID 10131
105.881 Recv DATA 10 13, ID 20138
106.085 Send DATA 4 8, ID 10132
106.148 Recv DATA 11 13, ID 20139
106.350 Send DATA 5 8, ID 10133
106.413 Recv DATA 12 13, ID 20140
106.619 Send DATA 6 8, ID 10134
106.682 **** Receiver Error, Bad CRC Checksum
106.825 ---- DATA 14 timeout
106.825 Send DATA 14 8, ID 10126
106.826 Send DATA 15 8, ID 10127
106.826 Send DATA 0 8, ID 10128
106.827 Send DATA 1 8, ID 10129
106.827 Send DATA 2 8, ID 10130
106.827 Send DATA 3 8, ID 10131
106.827 Send DATA 4 8, ID 10132
106.827 Send DATA 5 8, ID 10133
106.827 Send DATA 6 8, ID 10134
106.955 Recv DATA 14 13, ID 20142
107.221 **** Receiver Error, Bad CRC Checksum
107.473 **** Receiver Error, Bad CRC Checksum
107.741 **** Receiver Error, Bad CRC Checksum
108.009 Recv DATA 9 3, ID 20137
108.009 .... 138 packets received, 2623 bps, 32.79%, Err 96 (1.1e-004)
108.262 **** Receiver Error, Bad CRC Checksum
108.532 **** Receiver Error, Bad CRC Checksum
108.784 **** Receiver Error, Bad CRC Checksum
109.054 Recv DATA 13 3, ID 20141
109.259 Send DATA 7 9, ID 10135
109.323 Recv DATA 14 3, ID 20142
109.527 Send DATA 8 9, ID 10136
109.589 Recv DATA 15 3, ID 20143
109.778 Send DATA 9 9, ID 10137
109.841 Recv DATA 0 3, ID 20144
110.045 Send DATA 10 9, ID 10138
110.108 Recv DATA 1 3, ID 20145
110.311 Send DATA 11 9, ID 10139
110.375 Recv DATA 9 6, ID 20137
110.582 Send DATA 12 9, ID 10140
110.645 Recv DATA 10 6, ID 20138
110.645 .... 139 packets received, 2579 bps, 32.24%, Err 100 (1.1e-004)
110.836 Send DATA 13 10, ID 10141
110.900 Recv DATA 11 6, ID 20139
111.106 Send DATA 14 11, ID 10142
111.170 Recv DATA 12 6, ID 20140
111.375 Send DATA 15 12, ID 10143
111.437 Recv DATA 13 6, ID 20141
111.563 ---- DATA 7 timeout
111.563 Send DATA 7 13, ID 10135
111.563 Send DATA 8 13, ID 10136
111.563 Send DATA 9 13, ID 10137
111.563 Send DATA 10 13, ID 10138
111.564 Send DATA 11 13, ID 10139
111.564 Send DATA 12 13, ID 10140
111.564 Send DATA 13 13, ID 10141
111.564 Send DATA 14 13, ID 10142
111.564 Send DATA 15 13, ID 10143
111.707 Recv DATA 14 6, ID 20142
111.958 **** Receiver Error, Bad CRC Checksum
112.226 Recv DATA 0 6, ID 20144
112.493 **** Receiver Error, Bad CRC Checksum
112.760 **** Receiver Error, Bad CRC Checksum
113.011 Recv DATA 3 10, ID 20147
113.280 Recv DATA 4 10, ID 20148
113.547 Recv DATA 5 10, ID 20149
113.815 Recv DATA 6 10, ID 20150
114.005 Send DATA 0 14, ID 10144
114.085 Recv DATA 14 11, ID 20142
114.274 Send DATA 1 14, ID 10145
114.321 **** Receiver Error, Bad CRC Checksum
114.542 Send DATA 2 14, ID 10146
114.589 Recv DATA 0 11, ID 20144
114.795 Send DATA 3 14, ID 10147
114.860 Recv DATA 1 11, ID 20145
115.065 Send DATA 4 14, ID 10148
115.112 Recv DATA 2 11, ID 20146
115.271 ---- DATA 12 timeout
115.271 Send DATA 12 14, ID 10140
115.271 Send DATA 13 14, ID 10141
115.271 Send DATA 14 14, ID 10142
115.271 Send DATA 15 14, ID 10143
115.271 Send DATA 0 14, ID 10144
115.271 Send DATA 1 14, ID 10145
115.271 Send DATA 2 14, ID 10146
115.271 Send DATA 3 14, ID 10147
115.271 Send DATA 4 14, ID 10148
115.381 Recv DATA 3 11, ID 20147
115.649 Recv DATA 4 11, ID 20148
115.916 Recv DATA 5 11, ID 20149
116.170 Recv DATA 6 11, ID 20150
116.436 Recv DATA 7 14, ID 20151
116.723 Recv DATA 15 14, ID 20143
116.723 .... 144 packets received, 2532 bps, 31.66%, Err 108 (1.2e-004)
116.963 Recv DATA 0 14, ID 20144
117.230 Recv DATA 1 14, ID 20145
117.510 Recv DATA 2 14, ID 20146
117.712 Send DATA 5 2, ID 10149
117.774 Recv DATA 3 14, ID 20147
117.961 Send DATA 6 3, ID 10150
118.024 Recv DATA 4 14, ID 20148
118.225 Send DATA 7 4, ID 10151
118.288 **** Receiver Error, Bad CRC Checksum
118.428 ---- DATA 15 timeout
118.428 Send DATA 15 4, ID 10143
118.428 Send DATA 0 4, ID 10144
118.428 Send DATA 1 4, ID 10145
118.428 Send DATA 2 4, ID 10146
118.429 Send DATA 3 4, ID 10147
118.429 Send DATA 4 4, ID 10148
118.429 Send DATA 5 4, ID 10149
118.429 Send DATA 6 4, ID 10150
118.429 Send DATA 7 4, ID 10151
118.554 Recv DATA 6 14, ID 20150
118.818 Recv DATA 7 14, ID 20151
119.083 Recv DATA 8 14, ID 20152
119.346 **** Receiver Error, Bad CRC Checksum
119.610 Recv DATA 10 14, ID 20154
119.874 Recv DATA 11 15, ID 20155
120.143 Recv DATA 12 0, ID 20156
120.398 Recv DATA 13 1, ID 20157
120.669 Recv DATA 5 2, ID 20149
120.669 .... 150 packets received, 2551 bps, 31.89%, Err 111 (1.2e-004)
120.875 Send DATA 8 5, ID 10152
120.939 **** Receiver Error, Bad CRC Checksum
121.144 Send DATA 9 5, ID 10153
121.192 Recv DATA 7 2, ID 20151
121.399 Send DATA 10 5, ID 10154
121.462 Recv DATA 8 2, ID 20152
121.669 Send DATA 11 5, ID 10155
121.732 Recv DATA 9 2, ID 20153
121.859 ---- DATA 3 timeout
121.859 Send DATA 3 5, ID 10147
121.859 Send DATA 4 5, ID 10148
121.859 Send DATA 5 5, ID 10149
121.860 Send DATA 6 5, ID 10150
121.860 Send DATA 7 5, ID 10151
121.860 Send DATA 8 5, ID 10152
121.860 Send DATA 9 5, ID 10153
121.860 Send DATA 10 5, ID 10154
121.860 Send DATA 11 5, ID 10155
121.988 Recv DATA 10 2, ID 20154
122.259 Recv DATA 11 2, ID 20155
122.528 Recv DATA 12 2, ID 20156
122.782 Recv DATA 13 2, ID 20157
123.047 Recv DATA 14 11, ID 20158
123.316 Recv DATA 6 11, ID 20150
123.316 .... 151 packets received, 2513 bps, 31.42%, Err 111 (1.1e-004)
123.570 Recv DATA 7 11, ID 20151
123.839 Recv DATA 8 11, ID 20152
124.106 Recv DATA 9 11, ID 20153
124.309 Send DATA 12 9, ID 10156
124.356 Recv DATA 10 11, ID 20154
124.561 Send DATA 13 10, ID 10157
124.625 Recv DATA 11 11, ID 20155
124.829 Send DATA 14 11, ID 10158
124.893 Recv DATA 12 11, ID 20156
125.098 Send DATA 15 12, ID 10159
125.161 Recv DATA 13 11, ID 20157
125.366 Send DATA 0 13, ID 10160
125.414 Recv DATA 14 11, ID 20158
125.414 .... 159 packets received, 2602 bps, 32.53%, Err 112 (1.1e-004)
125.619 Send DATA 1 14, ID 10161
125.682 **** Receiver Error, Bad CRC Checksum
125.887 Send DATA 2 14, ID 10162
125.949 Recv DATA 0 13, ID 20160
126.153 Send DATA 3 14, ID 10163
126.216 Recv DATA 1 13, ID 20161
126.421 Send DATA 4 14, ID 10164
126.467 Recv DATA 2 13, ID 20162
126.673 Send DATA 5 14, ID 10165
126.735 Recv DATA 3 13, ID 20163
126.939 Send DATA 6 14, ID 10166
127.018 Recv DATA 4 13, ID 20164
127.144 ---- DATA 14 timeout
127.144 Send DATA 14 14, ID 10158
127.144 Send DATA 15 14, ID 10159
127.144 Send DATA 0 14, ID 10160
127.145 Send DATA 1 14, ID 10161
127.145 Send DATA 2 14, ID 10162
127.145 Send DATA 3 14, ID 10163
127.145 Send DATA 4 14, ID 10164
127.145 Send DATA 5 14, ID 10165
127.146 Send DATA 6 14, ID 10166
127.257 Recv DATA 5 13, ID 20165
127.544 Recv DATA 6 13, ID 20166
127.797 Recv DATA 7 13, ID 20167
128.067 Recv DATA 15 13, ID 20159
128.067 .... 160 packets received, 2564 bps, 32.05%, Err 112 (1.1e-004)
128.335 Recv DATA 0 13, ID 20160
128.588 Recv DATA 1 13, ID 20161
128.855 Recv DATA 2 13, ID 20162
129.122 Recv DATA 3 13, ID 20163
129.389 Recv DATA 4 13, ID 20164
129.529 ---- DATA 14 timeout
129.529 Send DATA 14 4, ID 10158
129.529 Send DATA 15 4, ID 10159
129.529 Send DATA 0 4, ID 10160
129.529 Send DATA 1 4, ID 10161
129.530 Send DATA 2 4, ID 10162
129.530 Send DATA 3 4, ID 10163
129.530 Send DATA 4 4, ID 10164
129.530 Send DATA 5 4, ID 10165
129.531 Send DATA 6 4, ID 10166
129.656 Recv DATA 5 13, ID 20165
129.924 Recv DATA 6 13, ID 20166
130.175 Recv DATA 7 13, ID 20167
130.175 .... 168 packets received, 2649 bps, 33.11%, Err 113 (1.1e-004)
130.443 Recv DATA 15 14, ID 20159
130.709 Recv DATA 0 14, ID 20160
130.961 Recv DATA 1 14, ID 20161
131.228 Recv DATA 2 14, ID 20162
131.499 Recv DATA 3 14, ID 20163
131.769 Recv DATA 4 14, ID 20164
131.957 Send DATA 7 7, ID 10167
132.036 Recv DATA 5 14, ID 20165
132.162 ---- DATA 15 timeout
132.162 Send DATA 15 7, ID 10159
132.162 Send DATA 0 7, ID 10160
132.162 Send DATA 1 7, ID 10161
132.163 Send DATA 2 7, ID 10162
132.163 Send DATA 3 7, ID 10163
132.163 Send DATA 4 7, ID 10164
132.163 Send DATA 5 7, ID 10165
132.163 Send DATA 6 7, ID 10166
132.164 Send DATA 7 7, ID 10167
132.274 Recv DATA 6 14, ID 20166
132.541 Recv DATA 7 14, ID 20167
132.806 Recv DATA 8 15, ID 20168
132.806 .... 169 packets received, 2611 bps, 32.64%, Err 114 (1.1e-004)
133.075 **** Receiver Error, Bad CRC Checksum
133.343 Recv DATA 10 15, ID 20170
133.610 Recv DATA 11 15, ID 20171
133.881 Recv DATA 12 15, ID 20172
134.133 Recv DATA 13 15, ID 20173
134.399 Recv DATA 14 15, ID 20174
134.603 Send DATA 8 8, ID 10168
134.652 **** Receiver Error, Bad CRC Checksum
134.794 ---- DATA 0 timeout
134.794 Send DATA 0 8, ID 10160
134.795 Send DATA 1 8, ID 10161
134.795 Send DATA 2 8, ID 10162
134.795 Send DATA 3 8, ID 10163
134.795 Send DATA 4 8, ID 10164
134.795 Send DATA 5 8, ID 10165
134.796 Send DATA 6 8, ID 10166
134.796 Send DATA 7 8, ID 10167
134.796 Send DATA 8 8, ID 10168
134.937 Recv DATA 0 15, ID 20176
135.204 Recv DATA 8 15, ID 20168
135.455 **** Receiver Error, Bad CRC Checksum
135.723 Recv DATA 10 15, ID 20170
135.991 **** Receiver Error, Bad CRC Checksum
136.245 **** Receiver Error, Bad CRC Checksum
136.494 Recv DATA 13 15, ID 20173
136.762 Recv DATA 14 15, ID 20174
137.046 Recv DATA 15 15, ID 20175
137.172 ---- DATA 0 timeout
137.172 Send DATA 0 8, ID 10160
137.173 Send DATA 1 8, ID 10161
137.174 Send DATA 2 8, ID 10162
137.175 Send DATA 3 8, ID 10163
137.177 Send DATA 4 8, ID 10164
137.179 Send DATA 5 8, ID 10165
137.179 Send DATA 6 8, ID 10166
137.180 Send DATA 7 8, ID 10167
137.180 Send DATA 8 8, ID 10168
137.307 Recv DATA 0 15, ID 20176
137.572 Recv DATA 1 1, ID 20177
137.836 Recv DATA 9 1, ID 20169
137.836 .... 170 packets received, 2531 bps, 31.64%, Err 119 (1.1e-004)
138.104 Recv DATA 10 1, ID 20170
138.354 Recv DATA 11 1, ID 20171
138.622 Recv DATA 12 1, ID 20172
138.892 Recv DATA 13 1, ID 20173
139.157 Recv DATA 14 1, ID 20174
139.427 Recv DATA 15 1, ID 20175
139.617 Send DATA 9 15, ID 10169
139.679 Recv DATA 0 1, ID 20176
139.883 Send DATA 10 0, ID 10170
139.947 Recv DATA 1 1, ID 20177
139.947 .... 178 packets received, 2610 bps, 32.62%, Err 119 (1.1e-004)
140.088 ---- DATA 2 timeout
140.088 Send DATA 2 1, ID 10162
140.089 Send DATA 3 1, ID 10163
140.090 Send DATA 4 1, ID 10164
140.090 Send DATA 5 1, ID 10165
140.090 Send DATA 6 1, ID 10166
140.090 Send DATA 7 1, ID 10167
140.090 Send DATA 8 1, ID 10168
140.090 Send DATA 9 1, ID 10169
140.091 Send DATA 10 1, ID 10170
140.217 Recv DATA 9 1, ID 20169
140.466 Recv DATA 10 1, ID 20170
140.731 Recv DATA 11 1, ID 20171
140.984 **** Receiver Error, Bad CRC Checksum
141.250 **** Receiver Error, Bad CRC Checksum
141.533 Recv DATA 14 1, ID 20174
141.784 Recv DATA 15 1, ID 20175
142.053 Recv DATA 0 1, ID 20176
142.318 Recv DATA 1 1, ID 20177
142.460 ---- DATA 2 timeout
142.460 Send DATA 2 1, ID 10162
142.460 Send DATA 3 1, ID 10163
142.460 Send DATA 4 1, ID 10164
142.461 Send DATA 5 1, ID 10165
142.461 Send DATA 6 1, ID 10166
142.461 Send DATA 7 1, ID 10167
142.461 Send DATA 8 1, ID 10168
142.461 Send DATA 9 1, ID 10169
142.462 Send DATA 10 1, ID 10170
142.587 **** Receiver Error, Bad CRC Checksum
142.851 Recv DATA 3 2, ID 20179
143.101 Recv DATA 4 2, ID 20180
143.370 Recv DATA 5 2, ID 20181
143.637 Recv DATA 6 2, ID 20182
143.890 Recv DATA 7 2, ID 20183
144.157 Recv DATA 8 3, ID 20184
144.441 Recv DATA 9 4, ID 20185
144.695 Recv DATA 10 5, ID 20186
144.902 Send DATA 11 1, ID 10171
144.965 Recv DATA 2 6, ID 20178
144.965 .... 179 packets received, 2534 bps, 31.67%, Err 123 (1.1e-004)
145.167 Send DATA 12 2, ID 10172
145.215 **** Receiver Error, Bad CRC Checksum
145.419 Send DATA 13 2, ID 10173
145.499 Recv DATA 4 6, ID 20180
145.689 Send DATA 14 2, ID 10174
145.751 Recv DATA 5 6, ID 20181
145.955 Send DATA 15 2, ID 10175
146.019 Recv DATA 6 6, ID 20182
146.159 ---- DATA 7 timeout
146.159 Send DATA 7 2, ID 10167
146.159 Send DATA 8 2, ID 10168
146.159 Send DATA 9 2, ID 10169
146.159 Send DATA 10 2, ID 10170
146.160 Send DATA 11 2, ID 10171
146.160 Send DATA 12 2, ID 10172
146.160 Send DATA 13 2, ID 10173
146.160 Send DATA 14 2, ID 10174
146.160 Send DATA 15 2, ID 10175
146.288 Recv DATA 7 6, ID 20183
146.556 Recv DATA 8 6, ID 20184
146.808 Recv DATA 9 6, ID 20185
147.074 Recv DATA 10 6, ID 20186
147.341 Recv DATA 11 15, ID 20187
147.593 Recv DATA 3 15, ID 20179
147.593 .... 180 packets received, 2502 bps, 31.28%, Err 124 (1.1e-004)
147.861 Recv DATA 4 15, ID 20180
148.129 Recv DATA 5 15, ID 20181
148.399 Recv DATA 6 15, ID 20182
148.588 Send DATA 0 6, ID 10176
148.651 **** Receiver Error, Bad CRC Checksum
148.857 Send DATA 1 6, ID 10177
148.921 Recv DATA 8 15, ID 20184
149.125 Send DATA 2 6, ID 10178
149.188 Recv DATA 9 15, ID 20185
149.377 Send DATA 3 6, ID 10179
149.457 Recv DATA 10 15, ID 20186
149.648 Send DATA 4 6, ID 10180
149.711 **** Receiver Error, Bad CRC Checksum
149.916 Send DATA 5 6, ID 10181
149.979 Recv DATA 12 0, ID 20188
150.169 Send DATA 6 6, ID 10182
150.247 Recv DATA 13 0, ID 20189
150.436 Send DATA 7 6, ID 10183
150.500 Recv DATA 14 0, ID 20190
150.705 Send DATA 8 6, ID 10184
150.768 Recv DATA 15 0, ID 20191
150.973 Send DATA 9 6, ID 10185
151.037 **** Receiver Error, Bad CRC Checksum
151.163 ---- DATA 1 timeout
151.163 Send DATA 1 6, ID 10177
151.163 Send DATA 2 6, ID 10178
151.163 Send DATA 3 6, ID 10179
151.163 Send DATA 4 6, ID 10180
151.164 Send DATA 5 6, ID 10181
151.164 Send DATA 6 6, ID 10182
151.164 Send DATA 7 6, ID 10183
151.165 Send DATA 8 6, ID 10184
151.165 Send DATA 9 6, ID 10185
151.307 Recv DATA 8 0, ID 20184
151.559 Recv DATA 9 0, ID 20185
151.812 Recv DATA 10 0, ID 20186
152.080 **** Receiver Error, Bad CRC Checksum
152.349 Recv DATA 12 0, ID 20188
152.617 Recv DATA 13 0, ID 20189
152.885 Recv DATA 14 0, ID 20190
153.135 Recv DATA 15 0, ID 20191
153.403 Recv DATA 7 3, ID 20183
153.403 .... 184 packets received, 2461 bps, 30.76%, Err 131 (1.1e-004)
153.607 Send DATA 10 7, ID 10186
153.671 Recv DATA 8 3, ID 20184
153.876 Send DATA 11 8, ID 10187
153.925 Recv DATA 9 3, ID 20185
154.129 Send DATA 12 9, ID 10188
154.192 Recv DATA 10 3, ID 20186
154.333 ---- DATA 4 timeout
154.333 Send DATA 4 10, ID 10180
154.334 Send DATA 5 10, ID 10181
154.334 Send DATA 6 10, ID 10182
154.334 Send DATA 7 10, ID 10183
154.334 Send DATA 8 10, ID 10184
154.334 Send DATA 9 10, ID 10185
154.334 Send DATA 10 10, ID 10186
154.334 Send DATA 11 10, ID 10187
154.334 Send DATA 12 10, ID 10188
154.461 Recv DATA 11 3, ID 20187
154.730 Recv DATA 12 3, ID 20188
154.996 Recv DATA 13 3, ID 20189
155.261 Recv DATA 14 3, ID 20190
155.512 Recv DATA 15 3, ID 20191
155.512 .... 192 packets received, 2533 bps, 31.66%, Err 131 (1.1e-004)
155.778 Recv DATA 0 3, ID 20192
156.046 Recv DATA 1 3, ID 20193
156.298 Recv DATA 2 3, ID 20194
156.568 **** Receiver Error, Bad CRC Checksum
156.708 ---- DATA 4 timeout
156.708 Send DATA 4 2, ID 10180
