datalink.exe bf3 -ber 1e-4 -port 23337 -log 5b.txt 
=========================================================================
                          Station B                                 
-------------------------------------------------------------------------
Protocol.lib, version 3.0, Build: Oct 19 2009 (jiangy@public3.bta.net.cn)
Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-004
Log file "5b.txt", TCP port 23337, debug mask 0x03
Station B is connecting station A (TCP port 23337) ... Done.
New epoch: Mon Apr 30 17:51:56 2018
=========================================================================
Designed by Liu Zhonghao, build: Apr 30 2018  16:59:40
78.685 **** Receiver Error, Bad CRC Checksum
78.890 Send DATA 7 10, ID 20119
78.953 Recv DATA 10 15, ID 10090
79.156 Send DATA 8 10, ID 20120
79.221 Recv DATA 11 15, ID 10091
79.221 .... 92 packets received, 2386 bps, 29.83%, Err 64 (1.0e-004)
79.362 ---- DATA 0 timeout
79.362 Send DATA 0 11, ID 20112
79.362 Send DATA 1 11, ID 20113
79.362 Send DATA 2 11, ID 20114
79.363 Send DATA 3 11, ID 20115
79.363 Send DATA 4 11, ID 20116
79.363 Send DATA 5 11, ID 20117
79.363 Send DATA 6 11, ID 20118
79.364 Send DATA 7 11, ID 20119
79.364 Send DATA 8 11, ID 20120
79.474 Recv DATA 12 15, ID 10092
79.741 Recv DATA 13 15, ID 10093
80.009 **** Receiver Error, Bad CRC Checksum
80.278 **** Receiver Error, Bad CRC Checksum
80.529 Recv DATA 0 15, ID 10096
80.797 Recv DATA 1 15, ID 10097
81.064 Recv DATA 2 1, ID 10098
81.334 Recv DATA 3 2, ID 10099
81.596 Recv DATA 4 3, ID 10100
81.801 Send DATA 9 13, ID 20121
81.865 Recv DATA 12 4, ID 10092
82.070 Send DATA 10 13, ID 20122
82.117 Recv DATA 13 4, ID 10093
82.321 Send DATA 11 13, ID 20123
82.384 Recv DATA 14 4, ID 10094
82.384 .... 95 packets received, 2369 bps, 29.62%, Err 67 (1.0e-004)
82.590 Send DATA 12 14, ID 20124
82.654 **** Receiver Error, Bad CRC Checksum
82.857 Send DATA 13 14, ID 20125
82.904 Recv DATA 0 4, ID 10096
83.061 ---- DATA 5 timeout
83.061 Send DATA 5 14, ID 20117
83.061 Send DATA 6 14, ID 20118
83.061 Send DATA 7 14, ID 20119
83.061 Send DATA 8 14, ID 20120
83.061 Send DATA 9 14, ID 20121
83.061 Send DATA 10 14, ID 20122
83.062 Send DATA 11 14, ID 20123
83.062 Send DATA 12 14, ID 20124
83.062 Send DATA 13 14, ID 20125
83.174 **** Receiver Error, Bad CRC Checksum
83.441 Recv DATA 2 4, ID 10098
83.706 Recv DATA 3 4, ID 10099
83.974 Recv DATA 4 4, ID 10100
84.244 Recv DATA 5 4, ID 10101
84.512 **** Receiver Error, Bad CRC Checksum
84.765 **** Receiver Error, Bad CRC Checksum
85.033 Recv DATA 15 7, ID 10095
85.033 .... 96 packets received, 2319 bps, 28.99%, Err 70 (1.0e-004)
85.298 Recv DATA 0 7, ID 10096
85.490 Send DATA 14 0, ID 20126
85.569 Recv DATA 1 7, ID 10097
85.756 Send DATA 15 1, ID 20127
85.819 Recv DATA 2 7, ID 10098
86.020 Send DATA 0 2, ID 20128
86.082 Recv DATA 3 7, ID 10099
86.225 ---- DATA 8 timeout
86.225 Send DATA 8 3, ID 20120
86.225 Send DATA 9 3, ID 20121
86.225 Send DATA 10 3, ID 20122
86.226 Send DATA 11 3, ID 20123
86.226 Send DATA 12 3, ID 20124
86.226 Send DATA 13 3, ID 20125
86.226 Send DATA 14 3, ID 20126
86.226 Send DATA 15 3, ID 20127
86.226 Send DATA 0 3, ID 20128
86.353 Recv DATA 4 7, ID 10100
86.605 **** Receiver Error, Bad CRC Checksum
86.870 Recv DATA 6 7, ID 10102
87.141 Recv DATA 7 7, ID 10103
87.407 Recv DATA 8 8, ID 10104
87.676 Recv DATA 9 8, ID 10105
87.930 Recv DATA 10 9, ID 10106
88.197 Recv DATA 11 10, ID 10107
88.463 Recv DATA 12 11, ID 10108
88.668 Send DATA 1 4, ID 20129
88.715 Recv DATA 4 12, ID 10100
88.935 Send DATA 2 4, ID 20130
88.982 Recv DATA 5 12, ID 10101
88.982 .... 102 packets received, 2355 bps, 29.43%, Err 73 (1.0e-004)
89.190 Send DATA 3 5, ID 20131
89.253 Recv DATA 6 12, ID 10102
89.457 Send DATA 4 6, ID 20132
89.521 Recv DATA 7 12, ID 10103
89.726 Send DATA 5 7, ID 20133
89.773 Recv DATA 8 12, ID 10104
89.916 ---- DATA 13 timeout
89.916 Send DATA 13 8, ID 20125
89.917 Send DATA 14 8, ID 20126
89.917 Send DATA 15 8, ID 20127
89.918 Send DATA 0 8, ID 20128
89.918 Send DATA 1 8, ID 20129
89.918 Send DATA 2 8, ID 20130
89.918 Send DATA 3 8, ID 20131
89.918 Send DATA 4 8, ID 20132
89.919 Send DATA 5 8, ID 20133
90.045 Recv DATA 9 12, ID 10105
90.314 Recv DATA 10 12, ID 10106
90.583 Recv DATA 11 12, ID 10107
90.833 Recv DATA 12 12, ID 10108
91.102 Recv DATA 13 13, ID 10109
91.102 .... 110 packets received, 2480 bps, 31.00%, Err 74 (1.0e-004)
91.373 Recv DATA 14 13, ID 10110
91.641 Recv DATA 15 13, ID 10111
91.892 **** Receiver Error, Bad CRC Checksum
92.160 Recv DATA 1 13, ID 10113
92.364 Send DATA 6 15, ID 20134
92.427 Recv DATA 9 13, ID 10105
92.568 ---- DATA 14 timeout
92.568 Send DATA 14 15, ID 20126
92.569 Send DATA 15 15, ID 20127
92.569 Send DATA 0 15, ID 20128
92.569 Send DATA 1 15, ID 20129
92.569 Send DATA 2 15, ID 20130
92.569 Send DATA 3 15, ID 20131
92.569 Send DATA 4 15, ID 20132
92.569 Send DATA 5 15, ID 20133
92.570 Send DATA 6 15, ID 20134
92.698 Recv DATA 10 13, ID 10106
92.951 Recv DATA 11 13, ID 10107
93.222 Recv DATA 12 13, ID 10108
93.474 Recv DATA 13 13, ID 10109
93.742 Recv DATA 14 13, ID 10110
93.997 Recv DATA 15 13, ID 10111
94.265 **** Receiver Error, Bad CRC Checksum
94.534 Recv DATA 1 13, ID 10113
94.799 **** Receiver Error, Bad CRC Checksum
94.941 ---- DATA 14 timeout
94.941 Send DATA 14 15, ID 20126
94.941 Send DATA 15 15, ID 20127
94.941 Send DATA 0 15, ID 20128
94.942 Send DATA 1 15, ID 20129
94.942 Send DATA 2 15, ID 20130
94.942 Send DATA 3 15, ID 20131
94.942 Send DATA 4 15, ID 20132
94.942 Send DATA 5 15, ID 20133
94.943 Send DATA 6 15, ID 20134
95.068 **** Receiver Error, Bad CRC Checksum
95.318 Recv DATA 4 0, ID 10116
95.587 Recv DATA 5 0, ID 10117
95.837 Recv DATA 6 0, ID 10118
96.123 Recv DATA 7 0, ID 10119
96.389 Recv DATA 8 0, ID 10120
96.638 Recv DATA 0 0, ID 10112
96.638 .... 113 packets received, 2401 bps, 30.02%, Err 79 (1.0e-004)
96.901 Recv DATA 1 0, ID 10113
97.167 Recv DATA 2 0, ID 10114
97.373 Send DATA 7 2, ID 20135
97.436 Recv DATA 3 0, ID 10115
97.643 Send DATA 8 3, ID 20136
97.690 Recv DATA 4 0, ID 10116
97.909 Send DATA 9 4, ID 20137
97.956 **** Receiver Error, Bad CRC Checksum
98.113 ---- DATA 1 timeout
98.113 Send DATA 1 4, ID 20129
98.113 Send DATA 2 4, ID 20130
98.113 Send DATA 3 4, ID 20131
98.114 Send DATA 4 4, ID 20132
98.114 Send DATA 5 4, ID 20133
98.114 Send DATA 6 4, ID 20134
98.115 Send DATA 7 4, ID 20135
98.115 Send DATA 8 4, ID 20136
98.115 Send DATA 9 4, ID 20137
98.226 Recv DATA 6 0, ID 10118
98.495 Recv DATA 7 0, ID 10119
98.746 Recv DATA 8 0, ID 10120
99.012 Recv DATA 9 0, ID 10121
99.277 Recv DATA 10 0, ID 10122
99.544 Recv DATA 11 1, ID 10123
99.810 Recv DATA 12 2, ID 10124
100.078 Recv DATA 13 3, ID 10125
100.343 Recv DATA 5 3, ID 10117
100.343 .... 118 packets received, 2415 bps, 30.19%, Err 80 (1.0e-004)
100.550 Send DATA 10 5, ID 20138
100.613 Recv DATA 6 3, ID 10118
100.803 Send DATA 11 6, ID 20139
100.866 Recv DATA 7 3, ID 10119
101.070 Send DATA 12 7, ID 20140
101.134 Recv DATA 8 3, ID 10120
101.276 ---- DATA 4 timeout
101.276 Send DATA 4 8, ID 20132
101.277 Send DATA 5 8, ID 20133
101.277 Send DATA 6 8, ID 20134
101.277 Send DATA 7 8, ID 20135
101.277 Send DATA 8 8, ID 20136
101.277 Send DATA 9 8, ID 20137
101.277 Send DATA 10 8, ID 20138
101.277 Send DATA 11 8, ID 20139
101.278 Send DATA 12 8, ID 20140
101.403 Recv DATA 9 3, ID 10121
101.672 Recv DATA 10 3, ID 10122
101.926 Recv DATA 11 3, ID 10123
102.195 Recv DATA 12 3, ID 10124
102.463 Recv DATA 13 3, ID 10125
102.463 .... 126 packets received, 2525 bps, 31.56%, Err 82 (1.0e-004)
102.732 **** Receiver Error, Bad CRC Checksum
102.966 **** Receiver Error, Bad CRC Checksum
103.234 Recv DATA 0 6, ID 10128
103.516 Recv DATA 1 6, ID 10129
103.707 Send DATA 13 13, ID 20141
103.786 Recv DATA 9 6, ID 10121
103.973 Send DATA 14 13, ID 20142
104.020 Recv DATA 10 6, ID 10122
104.243 Send DATA 15 13, ID 20143
104.306 **** Receiver Error, Bad CRC Checksum
104.434 ---- DATA 7 timeout
104.434 Send DATA 7 13, ID 20135
104.434 Send DATA 8 13, ID 20136
104.435 Send DATA 9 13, ID 20137
104.435 Send DATA 10 13, ID 20138
104.435 Send DATA 11 13, ID 20139
104.435 Send DATA 12 13, ID 20140
104.436 Send DATA 13 13, ID 20141
104.436 Send DATA 14 13, ID 20142
104.436 Send DATA 15 13, ID 20143
104.564 Recv DATA 12 6, ID 10124
104.834 Recv DATA 13 6, ID 10125
105.085 Recv DATA 14 6, ID 10126
105.085 .... 127 packets received, 2481 bps, 31.02%, Err 84 (1.0e-004)
105.354 Recv DATA 15 6, ID 10127
105.619 Recv DATA 0 6, ID 10128
105.885 Recv DATA 1 6, ID 10129
106.136 Recv DATA 2 8, ID 10130
106.402 Recv DATA 3 8, ID 10131
106.670 **** Receiver Error, Bad CRC Checksum
106.874 Send DATA 0 3, ID 20144
106.937 **** Receiver Error, Bad CRC Checksum
107.141 Send DATA 1 3, ID 20145
107.205 **** Receiver Error, Bad CRC Checksum
107.347 ---- DATA 9 timeout
107.347 Send DATA 9 3, ID 20137
107.347 Send DATA 10 3, ID 20138
107.347 Send DATA 11 3, ID 20139
107.347 Send DATA 12 3, ID 20140
107.347 Send DATA 13 3, ID 20141
107.348 Send DATA 14 3, ID 20142
107.348 Send DATA 15 3, ID 20143
107.348 Send DATA 0 3, ID 20144
107.348 Send DATA 1 3, ID 20145
107.475 Recv DATA 14 8, ID 10126
107.730 Recv DATA 15 8, ID 10127
107.996 Recv DATA 0 8, ID 10128
108.251 **** Receiver Error, Bad CRC Checksum
108.522 Recv DATA 2 8, ID 10130
108.789 Recv DATA 3 8, ID 10131
109.057 Recv DATA 4 8, ID 10132
109.058 .... 133 packets received, 2504 bps, 31.30%, Err 88 (1.0e-004)
109.311 Recv DATA 5 8, ID 10133
109.578 Recv DATA 6 8, ID 10134
109.719 ---- DATA 9 timeout
109.719 Send DATA 9 6, ID 20137
109.719 Send DATA 10 6, ID 20138
109.719 Send DATA 11 6, ID 20139
109.719 Send DATA 12 6, ID 20140
109.720 Send DATA 13 6, ID 20141
109.720 Send DATA 14 6, ID 20142
109.720 Send DATA 15 6, ID 20143
109.720 Send DATA 0 6, ID 20144
109.721 Send DATA 1 6, ID 20145
109.847 Recv DATA 7 9, ID 10135
110.114 Recv DATA 8 9, ID 10136
110.365 Recv DATA 9 9, ID 10137
110.636 Recv DATA 10 9, ID 10138
110.903 **** Receiver Error, Bad CRC Checksum
111.156 Recv DATA 12 9, ID 10140
111.424 Recv DATA 13 10, ID 10141
111.693 Recv DATA 14 11, ID 10142
111.942 Recv DATA 15 12, ID 10143
112.163 Send DATA 2 10, ID 20146
112.210 Recv DATA 7 13, ID 10135
112.429 Send DATA 3 10, ID 20147
112.477 Recv DATA 8 13, ID 10136
112.682 Send DATA 4 10, ID 20148
112.745 **** Receiver Error, Bad CRC Checksum
112.948 Send DATA 5 10, ID 20149
113.011 Recv DATA 10 13, ID 10138
113.217 Send DATA 6 10, ID 20150
113.282 Recv DATA 11 13, ID 10139
113.282 .... 140 packets received, 2537 bps, 31.71%, Err 90 (9.9e-005)
113.423 ---- DATA 14 timeout
113.423 Send DATA 14 11, ID 20142
113.423 Send DATA 15 11, ID 20143
113.423 Send DATA 0 11, ID 20144
113.424 Send DATA 1 11, ID 20145
113.424 Send DATA 2 11, ID 20146
113.424 Send DATA 3 11, ID 20147
113.424 Send DATA 4 11, ID 20148
113.425 Send DATA 5 11, ID 20149
113.425 Send DATA 6 11, ID 20150
113.535 Recv DATA 12 13, ID 10140
113.801 Recv DATA 13 13, ID 10141
114.068 Recv DATA 14 13, ID 10142
114.336 **** Receiver Error, Bad CRC Checksum
114.604 Recv DATA 0 14, ID 10144
114.873 Recv DATA 1 14, ID 10145
115.125 Recv DATA 2 14, ID 10146
115.394 Recv DATA 3 14, ID 10147
115.663 Recv DATA 4 14, ID 10148
115.852 Send DATA 7 14, ID 20151
115.931 **** Receiver Error, Bad CRC Checksum
116.059 ---- DATA 15 timeout
116.059 Send DATA 15 14, ID 20143
116.059 Send DATA 0 14, ID 20144
116.059 Send DATA 1 14, ID 20145
116.060 Send DATA 2 14, ID 20146
116.060 Send DATA 3 14, ID 20147
116.060 Send DATA 4 14, ID 20148
116.060 Send DATA 5 14, ID 20149
116.060 Send DATA 6 14, ID 20150
116.060 Send DATA 7 14, ID 20151
116.185 Recv DATA 13 14, ID 10141
116.451 **** Receiver Error, Bad CRC Checksum
116.723 **** Receiver Error, Bad CRC Checksum
116.979 Recv DATA 0 14, ID 10144
117.246 Recv DATA 1 14, ID 10145
117.496 Recv DATA 2 14, ID 10146
117.764 **** Receiver Error, Bad CRC Checksum
118.032 Recv DATA 4 14, ID 10148
118.295 Recv DATA 5 2, ID 10149
118.497 Send DATA 8 14, ID 20152
118.559 Recv DATA 6 3, ID 10150
118.761 Send DATA 9 14, ID 20153
118.809 **** Receiver Error, Bad CRC Checksum
119.026 Send DATA 10 14, ID 20154
119.074 Recv DATA 15 4, ID 10143
119.074 .... 144 packets received, 2482 bps, 31.03%, Err 98 (1.0e-004)
119.289 Send DATA 11 15, ID 20155
119.336 Recv DATA 0 4, ID 10144
119.552 Send DATA 12 0, ID 20156
119.599 Recv DATA 1 4, ID 10145
119.819 Send DATA 13 1, ID 20157
119.866 Recv DATA 2 4, ID 10146
120.025 ---- DATA 5 timeout
120.025 Send DATA 5 2, ID 20149
120.025 Send DATA 6 2, ID 20150
120.025 Send DATA 7 2, ID 20151
120.025 Send DATA 8 2, ID 20152
120.025 Send DATA 9 2, ID 20153
120.025 Send DATA 10 2, ID 20154
120.025 Send DATA 11 2, ID 20155
120.025 Send DATA 12 2, ID 20156
120.025 Send DATA 13 2, ID 20157
120.138 Recv DATA 3 4, ID 10147
120.407 Recv DATA 4 4, ID 10148
120.679 Recv DATA 5 4, ID 10149
120.931 Recv DATA 6 4, ID 10150
121.201 Recv DATA 7 4, ID 10151
121.201 .... 152 packets received, 2574 bps, 32.18%, Err 98 (1.0e-004)
121.470 Recv DATA 8 5, ID 10152
121.723 Recv DATA 9 5, ID 10153
121.994 Recv DATA 10 5, ID 10154
122.249 Recv DATA 11 5, ID 10155
122.454 Send DATA 14 11, ID 20158
122.516 Recv DATA 3 5, ID 10147
122.658 ---- DATA 6 timeout
122.658 Send DATA 6 11, ID 20150
122.659 Send DATA 7 11, ID 20151
122.660 Send DATA 8 11, ID 20152
122.660 Send DATA 9 11, ID 20153
122.660 Send DATA 10 11, ID 20154
122.660 Send DATA 11 11, ID 20155
122.660 Send DATA 12 11, ID 20156
122.660 Send DATA 13 11, ID 20157
122.660 Send DATA 14 11, ID 20158
122.787 Recv DATA 4 5, ID 10148
123.037 Recv DATA 5 5, ID 10149
123.308 Recv DATA 6 5, ID 10150
123.577 Recv DATA 7 5, ID 10151
123.830 Recv DATA 8 5, ID 10152
124.100 Recv DATA 9 5, ID 10153
124.366 Recv DATA 10 5, ID 10154
124.634 Recv DATA 11 5, ID 10155
124.902 Recv DATA 12 9, ID 10156
124.902 .... 157 packets received, 2580 bps, 32.25%, Err 98 (9.8e-005)
125.092 Send DATA 15 12, ID 20159
125.155 Recv DATA 13 10, ID 10157
125.361 Send DATA 0 13, ID 20160
125.424 **** Receiver Error, Bad CRC Checksum
125.629 Send DATA 1 13, ID 20161
125.693 **** Receiver Error, Bad CRC Checksum
125.882 Send DATA 2 13, ID 20162
125.945 Recv DATA 0 13, ID 10160
126.149 Send DATA 3 13, ID 20163
126.212 **** Receiver Error, Bad CRC Checksum
126.420 Send DATA 4 13, ID 20164
126.482 Recv DATA 2 14, ID 10162
126.674 Send DATA 5 13, ID 20165
126.751 Recv DATA 3 14, ID 10163
126.939 Send DATA 6 13, ID 20166
127.003 Recv DATA 4 14, ID 10164
127.208 Send DATA 7 13, ID 20167
127.272 Recv DATA 5 14, ID 10165
127.415 ---- DATA 15 timeout
127.415 Send DATA 15 13, ID 20159
127.416 Send DATA 0 13, ID 20160
127.416 Send DATA 1 13, ID 20161
127.416 Send DATA 2 13, ID 20162
127.416 Send DATA 3 13, ID 20163
127.416 Send DATA 4 13, ID 20164
127.417 Send DATA 5 13, ID 20165
127.418 Send DATA 6 13, ID 20166
127.419 Send DATA 7 13, ID 20167
127.548 Recv DATA 6 14, ID 10166
127.801 Recv DATA 14 14, ID 10158
127.801 .... 159 packets received, 2553 bps, 31.92%, Err 103 (1.0e-004)
128.058 **** Receiver Error, Bad CRC Checksum
128.326 Recv DATA 0 14, ID 10160
128.591 Recv DATA 1 14, ID 10161
128.839 Recv DATA 2 14, ID 10162
129.106 **** Receiver Error, Bad CRC Checksum
129.375 Recv DATA 4 14, ID 10164
129.640 Recv DATA 5 14, ID 10165
129.783 ---- DATA 15 timeout
129.783 Send DATA 15 14, ID 20159
129.783 Send DATA 0 14, ID 20160
129.783 Send DATA 1 14, ID 20161
129.783 Send DATA 2 14, ID 20162
129.784 Send DATA 3 14, ID 20163
129.784 Send DATA 4 14, ID 20164
129.784 Send DATA 5 14, ID 20165
129.784 Send DATA 6 14, ID 20166
129.785 Send DATA 7 14, ID 20167
129.911 Recv DATA 6 14, ID 10166
130.165 Recv DATA 14 4, ID 10158
130.432 Recv DATA 15 4, ID 10159
130.432 .... 160 packets received, 2517 bps, 31.47%, Err 105 (1.0e-004)
130.698 **** Receiver Error, Bad CRC Checksum
130.965 Recv DATA 1 4, ID 10161
131.215 Recv DATA 2 4, ID 10162
131.484 Recv DATA 3 4, ID 10163
131.753 Recv DATA 4 4, ID 10164
132.020 Recv DATA 5 4, ID 10165
132.226 Send DATA 8 15, ID 20168
132.289 Recv DATA 6 4, ID 10166
132.493 Send DATA 9 15, ID 20169
132.556 Recv DATA 7 7, ID 10167
132.746 Send DATA 10 15, ID 20170
132.825 Recv DATA 15 7, ID 10159
133.014 Send DATA 11 15, ID 20171
133.077 **** Receiver Error, Bad CRC Checksum
133.280 Send DATA 12 15, ID 20172
133.327 Recv DATA 1 7, ID 10161
133.549 Send DATA 13 15, ID 20173
133.596 Recv DATA 2 7, ID 10162
133.801 Send DATA 14 15, ID 20174
133.881 **** Receiver Error, Bad CRC Checksum
134.070 Send DATA 15 15, ID 20175
134.149 **** Receiver Error, Bad CRC Checksum
134.336 Send DATA 0 15, ID 20176
134.399 Recv DATA 5 7, ID 10165
134.540 ---- DATA 8 timeout
134.540 Send DATA 8 15, ID 20168
134.540 Send DATA 9 15, ID 20169
134.541 Send DATA 10 15, ID 20170
134.541 Send DATA 11 15, ID 20171
134.541 Send DATA 12 15, ID 20172
134.541 Send DATA 13 15, ID 20173
134.541 Send DATA 14 15, ID 20174
134.542 Send DATA 15 15, ID 20175
134.542 Send DATA 0 15, ID 20176
134.670 Recv DATA 6 7, ID 10166
134.920 Recv DATA 7 7, ID 10167
135.208 Recv DATA 8 8, ID 10168
135.442 Recv DATA 0 8, ID 10160
135.442 .... 161 packets received, 2439 bps, 30.49%, Err 108 (1.0e-004)
135.710 Recv DATA 1 8, ID 10161
135.978 **** Receiver Error, Bad CRC Checksum
136.243 Recv DATA 3 8, ID 10163
136.509 Recv DATA 4 8, ID 10164
136.779 Recv DATA 5 8, ID 10165
136.983 Send DATA 1 1, ID 20177
137.029 **** Receiver Error, Bad CRC Checksum
137.173 ---- DATA 9 timeout
137.173 Send DATA 9 1, ID 20169
137.175 Send DATA 10 1, ID 20170
137.176 Send DATA 11 1, ID 20171
137.179 Send DATA 12 1, ID 20172
137.179 Send DATA 13 1, ID 20173
137.180 Send DATA 14 1, ID 20174
137.181 Send DATA 15 1, ID 20175
137.181 Send DATA 0 1, ID 20176
137.181 Send DATA 1 1, ID 20177
137.292 Recv DATA 7 8, ID 10167
137.557 Recv DATA 8 8, ID 10168
137.825 Recv DATA 0 8, ID 10160
138.091 **** Receiver Error, Bad CRC Checksum
138.359 **** Receiver Error, Bad CRC Checksum
138.610 Recv DATA 3 8, ID 10163
138.879 **** Receiver Error, Bad CRC Checksum
139.145 Recv DATA 5 8, ID 10165
139.414 Recv DATA 6 8, ID 10166
139.556 ---- DATA 9 timeout
139.556 Send DATA 9 1, ID 20169
139.556 Send DATA 10 1, ID 20170
139.556 Send DATA 11 1, ID 20171
139.557 Send DATA 12 1, ID 20172
139.557 Send DATA 13 1, ID 20173
139.557 Send DATA 14 1, ID 20174
139.557 Send DATA 15 1, ID 20175
139.558 Send DATA 0 1, ID 20176
139.558 Send DATA 1 1, ID 20177
139.668 Recv DATA 7 8, ID 10167
139.934 Recv DATA 8 8, ID 10168
140.201 Recv DATA 9 15, ID 10169
140.466 Recv DATA 10 0, ID 10170
140.731 Recv DATA 2 1, ID 10162
140.731 .... 163 packets received, 2377 bps, 29.71%, Err 115 (1.0e-004)
141.000 **** Receiver Error, Bad CRC Checksum
141.269 Recv DATA 4 1, ID 10164
141.522 Recv DATA 5 1, ID 10165
141.787 **** Receiver Error, Bad CRC Checksum
141.991 Send DATA 2 2, ID 20178
142.055 Recv DATA 7 1, ID 10167
142.258 Send DATA 3 2, ID 20179
142.305 Recv DATA 8 1, ID 10168
142.525 Send DATA 4 2, ID 20180
142.576 Recv DATA 9 1, ID 10169
142.780 Send DATA 5 2, ID 20181
142.844 Recv DATA 10 1, ID 10170
143.048 Send DATA 6 2, ID 20182
143.112 Recv DATA 2 1, ID 10162
143.317 Send DATA 7 2, ID 20183
143.381 Recv DATA 3 1, ID 10163
143.381 .... 164 packets received, 2347 bps, 29.34%, Err 118 (1.0e-004)
143.570 Send DATA 8 3, ID 20184
143.634 Recv DATA 4 1, ID 10164
143.843 Send DATA 9 4, ID 20185
143.906 Recv DATA 5 1, ID 10165
144.112 Send DATA 10 5, ID 20186
144.174 Recv DATA 6 1, ID 10166
144.300 ---- DATA 2 timeout
144.300 Send DATA 2 6, ID 20178
144.300 Send DATA 3 6, ID 20179
144.300 Send DATA 4 6, ID 20180
144.300 Send DATA 5 6, ID 20181
144.301 Send DATA 6 6, ID 20182
144.301 Send DATA 7 6, ID 20183
144.301 Send DATA 8 6, ID 20184
144.301 Send DATA 9 6, ID 20185
144.301 Send DATA 10 6, ID 20186
144.427 Recv DATA 7 1, ID 10167
144.680 Recv DATA 8 1, ID 10168
144.948 Recv DATA 9 1, ID 10169
145.233 Recv DATA 10 1, ID 10170
145.485 Recv DATA 11 1, ID 10171
145.485 .... 172 packets received, 2426 bps, 30.32%, Err 118 (1.0e-004)
145.737 Recv DATA 12 2, ID 10172
146.005 Recv DATA 13 2, ID 10173
146.273 Recv DATA 14 2, ID 10174
146.542 Recv DATA 15 2, ID 10175
146.746 Send DATA 11 15, ID 20187
146.793 Recv DATA 7 2, ID 10167
146.951 ---- DATA 3 timeout
146.951 Send DATA 3 15, ID 20179
146.951 Send DATA 4 15, ID 20180
146.951 Send DATA 5 15, ID 20181
146.951 Send DATA 6 15, ID 20182
146.951 Send DATA 7 15, ID 20183
146.952 Send DATA 8 15, ID 20184
146.952 Send DATA 9 15, ID 20185
146.952 Send DATA 10 15, ID 20186
146.953 Send DATA 11 15, ID 20187
147.062 Recv DATA 8 2, ID 10168
147.331 Recv DATA 9 2, ID 10169
147.600 Recv DATA 10 2, ID 10170
147.868 Recv DATA 11 2, ID 10171
148.120 Recv DATA 12 2, ID 10172
148.387 Recv DATA 13 2, ID 10173
148.654 Recv DATA 14 2, ID 10174
148.908 Recv DATA 15 2, ID 10175
149.175 Recv DATA 0 6, ID 10176
149.175 .... 177 packets received, 2434 bps, 30.43%, Err 119 (1.0e-004)
149.378 Send DATA 12 0, ID 20188
149.443 **** Receiver Error, Bad CRC Checksum
149.650 Send DATA 13 0, ID 20189
149.712 Recv DATA 2 6, ID 10178
149.918 Send DATA 14 0, ID 20190
149.966 Recv DATA 3 6, ID 10179
150.171 Send DATA 15 0, ID 20191
150.234 **** Receiver Error, Bad CRC Checksum
150.376 ---- DATA 7 timeout
150.376 Send DATA 7 0, ID 20183
150.376 Send DATA 8 0, ID 20184
150.376 Send DATA 9 0, ID 20185
150.377 Send DATA 10 0, ID 20186
150.377 Send DATA 11 0, ID 20187
150.377 Send DATA 12 0, ID 20188
150.378 Send DATA 13 0, ID 20189
150.378 Send DATA 14 0, ID 20190
150.378 Send DATA 15 0, ID 20191
150.505 Recv DATA 5 6, ID 10181
150.757 Recv DATA 6 6, ID 10182
151.022 **** Receiver Error, Bad CRC Checksum
151.289 Recv DATA 8 6, ID 10184
151.557 Recv DATA 9 6, ID 10185
151.825 Recv DATA 1 6, ID 10177
151.825 .... 178 packets received, 2405 bps, 30.07%, Err 122 (1.0e-004)
152.092 Recv DATA 2 6, ID 10178
152.359 Recv DATA 3 6, ID 10179
152.609 **** Receiver Error, Bad CRC Checksum
152.751 ---- DATA 7 timeout
152.751 Send DATA 7 3, ID 20183
152.751 Send DATA 8 3, ID 20184
152.752 Send DATA 9 3, ID 20185
152.752 Send DATA 10 3, ID 20186
152.752 Send DATA 11 3, ID 20187
152.752 Send DATA 12 3, ID 20188
152.752 Send DATA 13 3, ID 20189
152.753 Send DATA 14 3, ID 20190
152.753 Send DATA 15 3, ID 20191
152.879 Recv DATA 5 6, ID 10181
153.148 Recv DATA 6 6, ID 10182
153.414 Recv DATA 7 6, ID 10183
153.666 **** Receiver Error, Bad CRC Checksum
153.934 Recv DATA 9 6, ID 10185
154.201 Recv DATA 10 7, ID 10186
154.466 Recv DATA 11 8, ID 10187
154.717 **** Receiver Error, Bad CRC Checksum
154.983 **** Receiver Error, Bad CRC Checksum
155.189 Send DATA 0 3, ID 20192
155.253 Recv DATA 5 10, ID 10181
155.458 Send DATA 1 3, ID 20193
155.522 Recv DATA 6 10, ID 10182
155.727 Send DATA 2 3, ID 20194
155.790 Recv DATA 7 10, ID 10183
155.979 Send DATA 3 3, ID 20195
156.042 Recv DATA 8 10, ID 10184
156.185 ---- DATA 11 timeout
156.185 Send DATA 11 3, ID 20187
156.185 Send DATA 12 3, ID 20188
156.185 Send DATA 13 3, ID 20189
156.186 Send DATA 14 3, ID 20190
156.186 Send DATA 15 3, ID 20191
156.186 Send DATA 0 3, ID 20192
156.186 Send DATA 1 3, ID 20193
156.186 Send DATA 2 3, ID 20194
156.186 Send DATA 3 3, ID 20195
156.313 Recv DATA 9 10, ID 10185
156.583 **** Receiver Error, Bad CRC Checksum
156.852 Recv DATA 11 10, ID 10187
